book,chapter,id,problem,problem_ancient,problem_modern,answer,explanation,,,,,,
益古演段,益古演段卷上,第十问,今有方田一段内有圆池水占之外计地三千一百六十八步只云内外方圆周与斜径共相和得三百四十二步问三事各多少,,,外方周二百四十步　内圆周七十二步　　斜三十步,立天元一为池径以二十　　五之减于十之相和三千四百　　二十步得□□为四十七个外　　方面以自増乘得□□□为二　　千二百九段方田积于头位【十之相和步三千四百二十为方面四十个内池径三十个斜至步一十个以一十个斜至步合入五个池径共得五斜此五斜却便是七个方面计总数该四十七个方面二十五个圆径外更无斜至步也】再立天元池径以自之又以一千六百五十六步七分半乘之得【元○】　□为二千二百○九个圆池积也【所以用一千六百五十六步七分半乘之者欲齐其二千二百○九分母也每一个圆池积七分半今有二千二百○九个圆池积以七分半乘之该一千六百五十六步七分半也】以此减头位得□□□为二千二百九段如积数寄左然后列真积三千一百六十八步以分母二千二百九通之得六百九十九万八千一百一十二步与左相消得□□□开平方得二十四步即池径也以二十五之圆径减十之和步余四十七而一得为外方面身加四内减了圆池径余折半为斜径也　　按法内所用四十七方面之数亦由立天元一法取出但截去前段恐初学不能无疑兹仍依其法补之　　法立天元一为池径五因之以减倍和得□□为八方面一斜共数以方五因之得□□为实又以方五因八方面得四十以斜七乘一斜得七并之得四十七为法除实得方面不除便为四十七个方面也　　依条段求之相和步进一位自乘于头位以二千二百九之真积减头位余为实五百之和步为益从一千三十一步七分五厘为益隅　　义曰减数系是二千二百九段方面幂内却漏下二千二百九个圆池此数该一千六百五十六个七分　　圆径幂却于从步上叠用了六　　百二十五个池径幂外犹剰一　　千三十一个七分五厘故以之　　为隅法其从法元有五十个圆　　径今命为之五百者縁相和步进一位也　　旧术曰列相和步进一位自相乘为头位以二千二百九之积减头位余以三之为实又以一千五百之相和步为从法廉常置三千九十五步二分半开平方见池径　　,,,,,,
益古演段,益古演段卷上,第十一问,今有圆田一段内有方池水占之外计地二十五亩余二百四步只云从外田楞至四边各三十二步问外圆内方各多少,,,外圆径一百步　内方面三十六步,立天元一为内方面加倍至步为外田径以自之得下式□□丨又三之得□□□为四段圆田积　　于头再立天元方面以自之又　　就分母四之得【元○】□为四池积　　以减头位得□□丨为四段如　　积数寄左然后列真积又就分　　四之得二万四千八百一十六步与左相消得□□丨开平方得三十六步为方池面也加倍至步即圆径也　　依条段求之四之积步于头位【作三个外圆径幂内出了四个方池积也】内减十二之至步幂为实十二之至步为从一虚隅　　义曰四个外圆田内减了十二段至步幂复以十二之至步为从又合去四个方池今元积内有三个虚池外犹欠一个虚池故以一步为虚隅常减从以为法　　又有圆田一段中有方池水占之外有田五十步只云方池一尖抵圆边其一尖至圆边三步问圆径方面各若干径十歩　面五步立天元一为方斜加三步　　为圆径以自之又以一步九分　　六厘乘之得□　　　　　　　　　　　　　　　　　　　【步】□□【按此为一平方　　九分六厘多十一元七分六厘多十七步六分四厘诸条皆步】　　【数在上此条独步数在下】又三之得□　　　　　　　　　　　　　　　【步】□□内减四之天元幂得上层□中下云云【按即多三十五元二分八厘多五十二平方九分二厘】寄左然后置五十步两度加四得□【步】又四之得□【步】与左相消得下层三百三十九步○八厘【按此下当加与一平方八分八厘多三十五元二分八厘等十八字方明】负开平方得七步即池斜也副置池斜上位加至步即圆径下位身外减四即方面也合问　　依条段求之四段展起见积内减三段展起至步幂为实六之至步展起为从一步八分八厘为常法也此问若求方面则其法甚易今求方斜故其图须细分之　　义曰三个九分六厘共计二步八分八厘其元初作四段如积时合有四个所展之池今来只见三个故于二步八分八厘内去却一步有余只有一步八分八厘为常法也【此法于别纸上抄得故録于此】　　,,,,,,
益古演段,益古演段卷上,第十二问,今有圆田一段内有方池水占之外有地二十五亩零二百四步只云从外田楞通内方方面六十八步问各数若干,,,外圆径一百步内方面三十六步,立天元一为内方面减倍通步得□丨为外圆　　径以自之得□□丨为圆径幂　　以三之得□□□为四段圆田　　积于头再立天元内方面以自　　之又就分母四之得【元○】□为四　　段方池积以减头位得□□丨为四段如积数寄左然后以四之见积二万四千八百一十六步与左相消得□□丨平方开之得三十六步为内方面也减倍通步即圆径　　依条段求之十二段至步幂内减四之见积为实十二之通步为从一常法　　义曰所减数内剰　　下四个方池叠补　　了三个外犹剰一　　个故以之为常法　　,,,,,,
益古演段,益古演段卷上,第十三问,今有圆田一段内有方池水占之外计地五千步只云从外田楞至内池角四边各一十五步问方圆各多少,,,外圆径一百步　内方面五十步,立天元一为内方面身外　　加四为内方斜又加倍至步得　　□□为外圆径也以自増乘得　　□□□为外径幂以三之得□　　□□为四段外圆积于头再立天元内方面以自之又四之得【元○】□为四段方池积也以减头位余□□□为四段如积数寄左然后列四之见积二万步与左相消得□□□开平方得五十步为池方面也身外加四又加入倍至步即为外田径也　　依条段求之四之积步内减十二段至步幂为实十二之至步身外加四为从一步八分八厘为常法义曰三个九分六厘计二步八分八厘其四个圆田内有四个方水池除从步合占三个外犹剰一个水　　池却于数内取了一步余一步八分八厘故以之为常法也其从步加四者葢取斜中之方面也葢不加四不能见方面而但得方斜也　　旧术曰四因积步为头位又倍去角步自乘三之减头位余折半为实又倍去角步三因加四为从法廉常置九分四厘　　,,,,,,
益古演段,益古演段卷上,第十四问,今有圆田一段内有方池水占之外计地三百四十七步只云从田外楞通内池斜三十五步半问外圆内方各多少,,,外圆径三十六步　内方面二十五步,立天元一为内方面加四得【元□】为方斜以减倍通步得【太□】□为外圆径以自増乘得□□□为外田　　径幂也以三之得□□□为四　　段圆田积于头再立天元内方　　面以自之又就分四之得【元○】□　　为四段方池以减头位得□□　　□为四段如积寄左然后列四之见积一千三百八十八步与左相消得□□□开平方得二十五步为内方面也方面加四减于倍通步得圆径也　　依条段求之十二段通步幂内减四之田积为实十二之通步加四为益从一步八分八厘常法　　义曰此式元系虚从今以虚隅命之四段圆田减积时剰下四段方池于从步内用讫三个外犹剰一个却于二步八分八厘虚数内补了一歩外虚一步八分八厘故以之为法【从负隅正或从正隅负其实皆同故因此廉从以别之】旧术曰倍通步自乘三之为头位四因田积减头位余为实又十二通步加四为从法廉常置一步八分八厘减从开方【新旧廉从不同开时则同故两存之】　　,,,,,,
益古演段,益古演段卷上,第十五问,今有圆田一段内有方池水占之外计地三十三亩一百七十六步只云内方周不及外圆周一百五十二步问外圆内方各多少,,,外圆周三百六十步　内方周二百八步,立天元一为内方面以四　　之为内方周加不及一百五十　　二步得□□为外圆周以自増　　乘得□□□为十二段圆田积　　于头再立天元内方面以自之又就分十二之得【元○】□为十二段方池积以减头位余□□□为十二段如积寄左然后列见积八千○九十六步又就分十二之得九万七千一百五十二步与左相消得□□□平方开得五十二步为内池方面也以四之为内方周加不及步为圆周也　　依条段求之十二段积步内减不及步幂为实八之不及步为从四步为常法也　　义曰十二段圆积该九段圆径　　幂九段圆径幂便是九个圆周　　幂也据十二段圆积内元少十　　二个方池今于周幂内除折筭　　外剰四个池积故以四步为常法也　　旧术曰十二之积步为头位以不及步自乘减头位余八而一为实以不及步为从法廉常置半步开平方【新旧二术不同者旧术从简耳算术本贵简易而犹立新术者縁旧术难画条段也余仿此】,,,,,,
益古演段,益古演段卷上,第十六问,今有圆田一段内有方池水占之外计地三千五百六十四步只云内方周与外圆径等问等数各若干,,,内方周外圆径各七十二步,立天元一为等数便以为　　方周以自之为十六个方池于　　头【元○】丨再立天元等数便以为　　圆径以自之又十二之得【元○】□　　为十六段圆田积内减头位余【元○】□为十六段如积寄左然后列真积三千五百六十四步又就分十六之得五万七千○二十四步与左相消得□○□平方开得七十二步即等数也　　按法后落条段一条依前例补之　　依条段求之十二之真积为实无从一十一步常法　　义曰十六个圆积　　乃十二段圆径幂　　也其十六个圆积　　内有十六个方池恰是一个方也此一个方便是等数幂也　　旧术曰列田积从十一段平方开之得内方面四之即等数也乂法以十六乘田积如十一而一所得开方即等数　　,,,,,,
益古演段,益古演段卷上,第十七问,今有圆田一段内有方池水占之外有地一千六百一十一步只云外圆径不及内方周四十二步问方圆各若干,,,外圆径五十四步　内方周九十六步,立天元一为外圆径加不及四十二步得　　为内方周以自増乘得下式□　　□丨为十六段池积于头再立　　天元外圆径以自之又十二之　　得【元○】□为十六段田积也内减　　头位余□□□为十六段如积寄左然后列真积一千六百一十一步就分母十六之得二万五千七百七十六步与左相消得□□□平方开得五十四步为外圆径也加不及步为内方周也　　依条段求之置十六之积加不及步幂为实倍不及步为虚从一十一步为常　　义曰十二个圆径　　幂该十六个圆田　　积十六个圆田积　　内有十六个方池其十六个方池于实积内侵过所加一角并二段虚从之数也　　,,,,,,
益古演段,益古演段卷上,第十八问,今有圆田一段内有方池水占之外计地三百四十七步只云外圆周内方周共得二百八步问内外周各多少,,,外圆周一百八步　内方周一百步,立天元一为内方面以四　　之为内方周减于相和二百八　　步得□□为外圆周以自增乘　　得□□□为圆周幂便为十二　　段圆田积于头再立天元内方面以自之又就分十二之得【元○】□为十二段方池积也以减头位余□□□为十二段如积寄左然后列见积三百四十七步就分母十二之得四千一百六十四步与左相消得□□□开平方得二十五步为内方面也四之为内方周减于相和步为圆周也　　依条段求之以十二之积步减和步幂为实八之和步为虚从四常法　　义曰十二段圆田内有十二个　　方池于方周幂内补了十二池　　外犹欠四个故以四为隅法此　　式元系虚从今却为虚隅命之　　故以四为虚常法　　旧术曰相和步自乘于头位以十二之积步减头位余八而一为实相和步为从法廉常置半步减从,,,,,,
益古演段,益古演段卷上,第十九问,今有圆田一段内有方池水占之外计地三十三亩一百七十六步只云内外周与实径共相和得六百二步问三事各多少,,,外圆周三百六十步　内方周二百八步　　实径三十四步,立天元一为内方面以减一百七十二得□丨为外田径也【倍云数得一千二百四步别得是六个圆径八个方面两个实径今将一个方面两个实径合成一个圆俓并前数而计是七个方面七个圆径也今置一千二百四步在地以七约之　　得一百七十二步为径面共也便是一个方面一个圆径更无　　实径也】以自增乘得□□丨为圆　　径幂也以三之得□□□为四　　段圆田积于头再立天元内池　　面以自之又就分四之得【元○】□为四池积以减头位得□□丨为四段如积寄左然后列见积八千九十六步又就分四之得三万二千三百八十四步与左相消得□□丨开平方得五十二步为内方面也以七之方面减于倍和步余以七而一即圆径也圆径内减方面余者又半之即实径也　　依条段求之径面共一百七十二也自之为幂又三之于头位内减四之见积余为实六之径面共步为从一常法　　义曰四之真积内有四个方池于从法内叠周了三个外剰一个故以一步为常法　　旧术曰倍相和步自乘三之为头位以一百九十六步【按此即四与四十九相乘之数】之田积减头位余以十四而一为实又六之相和步为从法廉常置三步半开平方见内方面　　,,,,,,
益古演段,益古演段卷上,第二十问,今有圆田一段内有方池水占之外计地二千四百七十五步只云内外周与斜径相和得二百五十九步半问三事各多少,,,外圆周一百八十步　内方周六十步　斜　　十九步半,立天元一为内方面以三　　十三之减于十之云数二千五　　百九十五步得□□为三十五　　个圆田径【十之云数内有外圆径三十个内方面四】　　【十个角斜十个今将七个方面并入十个角斜为五个圆径也总别得十之云数是方面三十三个圆径三十五个外更无斜径角也】乃以三十五之圆径自増乘得下式□□□为一千二百二十五段圆径幂也以三因之得□□□合以四除之今不除便为四千九百段圆田积于头再立天元内池面以自之又就分以四千九百乘之得○□为四千九百段方池积以减头位得□□□为四千九百段如积数寄左然后列真积二千四百七十五步就分以四千九百乘之得一千二百一十二万七千五百步与左相消得□□□平方开得一十五步为内方面方【三十三之方面以减于十之相和二千五百九十五步余三十五而一即圆径以方面加四减圆径余半之即斜径也】　　依条段求之十之相和步自之为幂以三之于头位以四千九百段见积减头位为实一千九百八十之相和步为从一千六百三十三为常法　　义曰减数计三千六百七十五个圆径幂便是四千九百个圆田积也内漏下四千九百个方池却于从　　内叠用了三千二　　百六十七个方池　　外犹剰一千六百　　三十三个方面幂故以之为常法也其从法元有一百九十八个方面合用一百九十八之相和步为从今用一千九百八十个相和步者縁为相和步先进了一位也　　,,,,,,
益古演段,益古演段卷上,第二十一问,今有方田三段共计积四千七百七十步只云方方相较等三方面共并得一百八步问三方多少,,,大方面五十七步　中方面三十六步　小　　方面一十五步,立天元一为方差以减中方面　　【置并数三而一即得中方面】得□丨为小方面也　　以自之得□□丨为小方积于头再　　立天元方差加入中方面得□丨为　　大方面以自之得□□丨为大方积于次位又列中方面□自之得下□为中方积于下位三位相并得□○□为一段如积数寄左然后列真积四千七百七十步与左相消得□○□开平方得二十一步即是方差也【置方差数加中方即大方面减中方即小方面也】　　依条段求之列并数以三约之所得即中方面也以自之为幂又三之以减积为实无从二步常法义曰积步内减三个中方幂外有两个方故得二步　　常法旧术又折半止得一个　　方也　　,,,,,,
益古演段,益古演段卷上,第二十二问,今有方田一段其西北隅被斜水占之外计地一千二百一十二步七分半只云从田东南隅至水楞四十五步半问田方面多少,,,田方面三十五步,立天元一为水占斜加入　　云数四十五步半得□【元丨】为田　　斜以自増乘得□步□丨为田　　斜幂于头再立天元一水占斜　　以自之为水占得小方积就分以一步九分六厘乘　　之得【元○】□　　　　　　　　　【步】为所展得水占积也以减头位得□□　　□　　　　　　【步】为如积一段寄左然后列真积一千二百一十二步七分半以一步九分六厘乘之得二千三百七十六步九分九厘与左相消得□□□开平方得三步半为水占斜加至步为田斜身外减四即是方面也　　依条段求之展积内减至步幂为实二之至步为从九分六厘虚常法开平方得三步半即水占斜也义曰今将水占斜直命为小方池面也　　旧术曰列田积于头位又列至步除四则直至步以　　自乘减头位余为实二之直至　　为从以九分六厘为廉从开平　　方得二步半加直至步三十二　　步半得三十五步即田方面也　　此图即旧术条段也旧术减云　　步为直至步入法而求得二步　　半为直至不及方面步新术展　　积入法而求得三步半为水占　　斜　　,,,,,,
益古演段,益古演段卷中,第二十三问,今有圆方田各为叚共计积一千三百七步半只云方面大如圆径一十步圆依密率问面径各多少,,,方面三十一步　圆径二十一步,立天元一为圆径加一十步得□丨为方面以自之得□【○二】丨为方田积以十四之得下式□□□　　为十四叚方田积于头又立天元　　圆径以自乘为幂又以十一之得　　【太○】□便为十四叚圆田积【依密率合以径　　自乘又十一之如十四而一今以十一乘不受除故就为十四分母】　　【也】以并入头位得□□□为十四叚如积寄左然后列真积一千三百七步半就分十四之得一万八千三百五步与左相消得□□□开平方除之得二十一步为密率径也加不及步为方田也　　依条叚求之十四之积步于上内减十四叚不及步幂为实二十八之不及步为从二十五步常法　　义曰将此十四个方幂之式　　只作一个方幂求之自见隅　　从也　　,,,,,,
益古演段,益古演段卷中,第二十四问,今有方圆田合一叚共计积一千四百六十七步只云方面与圆径相穿得五十四步问面径各多少,,,方面一十二步　圆径四十二步,立天元一为圆径减穿步五十　　四步得□丨为方田面以自増乘得　　下式□□丨为方田积于头位再立　　天元圆径以自之又三之四而一得　　【元○】□为圆田积也并入头位得□□□为一叚如积寄左然后列真积一千四百六十七步与左相消得□□□倒积倒从开平方得四十二步为圆田径也以减穿步即方面　　按法内所言倒积倒从即飜积法也盖初商积常减原积此独以原积减初商积倍防常减従步此独以従步减倍防乃平方中之一变也古法多用之今依数布算于后以存其式　　法列积一千四百四十九步为实以一百零八步为　　长与一阔又七分半之和即从数求　　阔初商四十步以一阔七分半乘之　　得七十步以减和数余三十八步以　　初商乘之得一千五百二十步为初　　商积大扵原积反减之余实七十一　　步乃二因一阔七分半所乘初商之　　数得一百四十步大扵和数反减之　　余三十二步为次商防次商二步以　　一阔七分半乘之得三步半为次商　　隅凡和数防隅相减此反相加得三　　十五步半以次商乘之得七十一步为次商积与余积相减恰尽开得阔四十二步　　依条叚求之穿步幂内减田积为实倍穿步为従一步七分半虚常法　　义曰二之従步内元减了七分半　　又叠了一步计虚却一步七分半　　也　　,,,,,,
益古演段,益古演段卷中,第二十五问,今有方圆田各一叚共计积一千三百七步半只云方周大如圆周五十八步问方圆各多少【圆依密率】,,,方周一百二十四步　圆周六十六步,立天元一为圆周加周差五十　　八步得□丨为方田周以自増乘得　　下式□□丨为方周幂便是十六个　　方田积又就密率分母一十一之得　　□□□为一百七十六叚方田积于头又立天元圆周以自之为幂又就分一十四之得【元○】□为一百七十六叚圆田积【依密率周上求积合以周自乘又以七乘之如八十八而一为一叚田积也今又周密上更以十四乘之则合用一百七十六而一故就分便为此数】以添入头位得□□□共为一百七十六叚如积寄左然后列真积一千三百七步半就分以一百六十七乘之得二十三万一百二十步与左相消得□□□开平方得六十六步为圆田周也加多步见方周　　依条叚求之一百七十六之积内减一十一叚多步幂为实二十二之多步为从二十五步常法　　义曰一百七十六之积步内　　有一十一个方周方一十四　　个圆周方也今画此式其一　　十四个圆周方与一十一个圆周方大小俱同者止为欲见差步权作此式其实合作一十二叚圆式求之其实自见也【按十一方周幂十四圆周幂共积内减去十一不及幂余不及步乘圆周长方二十二圆周幂二十五故以二十二不及步为従二十五为隅也】　　,,,,,,
益古演段,益古演段卷中,第二十六问,今有方圆田各一叚共计一千四百五十六步只云方周大如圆周方圆周共相和得二百步问二周各多少,,,方周一百二十八步　圆周七十二步,立天元一为圆周减于相和二　　百步得□丨为方周以自乘得□□　　丨为方周幂【是十六个方积也】就分三之得　　□□□为四十八叚方田积扵头再　　立天元圆周以自之又就分四之得【元○】□亦为四十八叚圆田积并入头位得□□□为四十八叚如积数寄左然后列真积一千四百五十六步就分四十八之得六万九千八百八十八步与左相消得□□□开平方得七十二步为圆田径也减共步则方周　　依条叚求之三叚和步幂内减四十八之田积为实六之和步为従七益隅　　义曰减时减过一个方六之従步内又欠六个方共虚了七步故以为益隅　　,,,,,,
益古演段,益古演段卷中,第二十七问,今有方圆田各一叚共计积二千二百八十六步只云方面不及圆径一十二步圆依密率问面径各多少,,,方面三十步　圆径四十二步,立天元一为方面加不及一十　　二步得□丨为圆径以自之得□□　　丨为圆径幂以一十一之得下式□　　□□便为十四个圆积于头再立天　　元方面以自之又就分一十四之得【元○】□为十四个方积也并又头位得□□□为十四叚如积数寄左然后列真积二千二百八十六步就分一十四之得三万二千四步与左相消得下式□□□平方开之得三十步即方面也加不及一十二步即圆径也依条叚求之十四之真积内减一十一叚差步幂为实二十二之差步为従差步即不及步二十五歩常法　　义曰十四之积步内有一十　　一个圆径方与一十四个方　　面方此式与第二十五问畧　　同其一十一个圆径幂有十一个方正当十一叚之其数自见也　　,,,,,,
益古演段,益古演段卷中,第二十八问,今有方圆田各一叚共计积二千二百八十六步只云方周不及圆周一十二步问周各若干【圆依密率】,,,方周一百二十步　圆周一百三十二步,立天元一为方周加不及步一十二得【太□】丨为圆周以自之得□□丨又以一十四乘之得□□□　　为一百七十六叚密率积扵头再立　　天元方周以自之为方积一十六叚　　又就分一十一之得【元○】□便为一百　　七十六叚方田积并入头位得下式　　□□□为一百七十六叚如积数寄左然后列真积二千二百八十六步就分以一百七十六乘之得四十万二千三百三十六步与左相消得□□□开平方得一百二十步为方周加不及步即圆周也依条叚求之一百七十六之真积内减十四叚差步幂为方实二十八之差步为従二十五常法　　义曰所减数乃十四叚不及　　步幂也　　,,,,,,
益古演段,益古演段卷中,第二十九问,今有方圆田各一叚共计积一千四百四十三步只云圆周大如方周方圆周并得一百九十八步问二周各多少,,,方周九十六步　圆周一百二步,立天元一为方周减共步一百　　九十八得□丨为圆周以自増乘得　　□□丨为十二叚圆田积四之得下　　□□□为四十八叚圆田积扵头再　　立天元方周以自之为十六叚方田积又就分三之得【元○】□便为四十八叚方田积并入头位得□□□为四十八叚如积寄左然后列真积一千四百四十三步就分母以四十八乘之得六万九千二百六十四与左相消得□□□开平方得九十六步为方周也减于并数见圆周也依条叚求之四叚共步幂内减四十八之积为实八之共步为従七益隅　　义曰八之从内合虚八个方今见有一个方外只虚了七步方也　　,,,,,,
益古演段,益古演段卷中,第三十问,今有圆田二叚【一叚依圆三径一率一叚依密率】共积六百六十一步只云二径共相和得四十步问二径各数,,,密径一十四步　古径二十六步,立天元一为密径以减相和四十步得□丨为古径以自之得下□□丨为古径幂以三因之得□　　□□合以四约之又就分母七之得　　□□□为二十八叚古圆积于头再　　立天元密圆径以自之又二十二之　　得【元○】□为二十八叚密圆积也并入　　头位得□□□为二十八叚如积寄左然后列真积六百六十一步就分二十八乘之得一万八千五百八步与左相消得□□□平方开之得一十四步为密圆径以减和步即古径也　　依条叚求之二十一叚和步幂内减二十八之田积为实四十二之和步为从四十三步虚常法　　义曰其二十八之田积内有古　　积二十一叚密积二十二叚元初　　减时减过一叚又并从步内合　　除之数计虚却四十三个方也　　,,,,,,
益古演段,益古演段卷中,第三十一问,今有直田一叚中心有圆池水占之外计地三千九百二十四步只云从外田角斜通内池径七十一步外田阔不及长九十四步问三事各多少,,,圆池径一十二步　田长一百二十六步　　阔三十二步,立天元一为内圆径以减倍通　　步一百四十二步得□丨为直田斜　　以自乘得□□丨为两叚直田并一　　叚较幂扵头再置阔不及长九十四　　步自之得八千八百三十六步以减头位得□□丨为两叚直积数寄左再立天元圆径以自之为圆径幂三之二而一得【元○】□为两个池积数加入二之见积七千八百四十八步得□○□亦为二叚真积与寄左相消得□□□平方开之得一十二步为圆径也　　依条叚求之倍通步为幂内减二之见积一个较幂为实四之通步为从半步常法　　义曰従步内少一个圆径幂其　　漏下底二个圆池共一步半今　　将一步补了従步合除之数外　　犹剰半步故以为常法　　,,,,,,
益古演段,益古演段卷中,第三十二问,今有圆田一叚中心直池水占之外计地五千三百二十四步只云并内池长阔与外圆径等内池阔不及长三十六步问三事各多少,,,外田径一百步　内池长六十八步　阔三　　十二步,立天元一为外圆径以自乘　　三因四而一得【元○】□为圆积内减　　了见积五千三百二十四步余得　　□○□为水池直积也以四之得　　□○□为四叚水池直积寄左再立天元圆径命为直积和步以自之得【元○】丨为四积一较幂内减了池较幂一千二百九十六步得□○丨亦为四叚池积与左相消得□○□平方开之得一百步为外圆径也阔不及长减圆径余折半见阔却以不及步加之即长也　　依条叚求之四积内减较幂为实从空二步常法　　义曰四之　　圆积内有　　四个水池　　又扵见积内减了一个池较幂相并恰是一个和幂也今来池和与圆等共和幂恰是一个圆径幂也除外有两个方　　,,,,,,
益古演段,益古演段卷中,第三十三问,今有圆田一叚中心有直池水占之外计地七千三百步只云并内池长阔少田径五十五步阔不及长三十五步问三事各多少,,,田径一百步　内池长四十步　阔五步,立天元一为外圆径自之　　得数又三之四而一得【元○】□为　　外圆田积也减见积七千三百　　步得□○□为内池积也以四　　之得□○□为四叚池积寄左再立天元圆径内减少径步五十五得□丨为池和也以自之得□□丨为四池一较幂内减池较幂一千二百二十五步得□□丨亦为四池积也与左相消得□□□平方开之得一百步为圆径也内减少径即水池和步内加一差即为二长若减一差即为二阔也　　依条叚求之四之积步内减池较幂却加入少径幂为实二之少径为从二步常法　　义曰四池并所减　　底个较幂恰是一　　个和自之　　旧术下积步四之于头位又以少径步自乘加头位内却减阔不及长幂余折半为实用少径为従一步常法　　,,,,,,
益古演段,益古演段卷中,第三十四问,今有圆田一叚内有直池水占之外计地六千步只云従内池四角斜至田楞各一十七步半其池阔不及长三十五步问三事各若干,,,圆田径一百步　池长六十步　阔二十五　　步,立天元一为外径内减倍　　至步三十五步得□丨为池斜　　以自之得□□丨为二积一较　　幂于头又列阔不及长三十五　　步以自之得□减头位得○□□为四池积寄左又立天元圆径以自之又三之便为四叚圆积内减四之见积二万四千步得下式□○□亦为四个池积也与左相消得□□丨平方开得一百步为外田圆径也圆径自之又三之四而一内减见积余为内池积也又用差步为従开方见池阔也　　依条叚求之四之见积内加八叚至步幂却减两叚阔不及长幂为实八之至步为従一步常法　　义曰四个圆积内　　有四个虚直池于　　积内又减了两叚　　阔不及长幂合成两个池斜幂也八个従步内贴入八个斜至步幂其数与圆径正相应也外恰有一步方　　,,,,,,
益古演段,益古演段卷中,第三十五问,今有圆田一叚中心有直池水占之外计地五千七百六十步只云从外田东南楞至内池西北角通斜一百一十三步其内池阔不及长三十四步问三事各多少,,,外圆田径一百二十步　池长九十步　阔　　五十六步,立天元一为角斜加通步　　得□丨为圆径以自之得□□　　丨为圆径幂又三之得□□□　　为四叚圆田积也内减了四之　　见积二万三千四十步得□□□为四叚内直池寄左再立天元角斜以减通步为池斜以自之得□□丨为池斜幂于头又列长平【按平即阔】较三十四步以自之得一千一百五十六步以减头位余□□丨为二池积也又倍之得□□□亦为四直池与左相消得□□丨开平方得七步为角斜也　　依条叚求之四之积步内减两叚阔不及长幂又减一叚通步幂为实十之通步为従一步隅法　　义曰两个较幂并　　四个池积该两个　　斜幂也于四个圆　　积内减此两个斜幂外更减了一个通步幂恰是十之从外有一步常法也　　,,,,,,
益古演段,益古演段卷中,第三十六问,今有圆田一叚中心有直池水占之外计地六千步只云従内池四角斜至田楞各一十七步半其内池长阔共相和得八十五步问三事各多少,,,外田径一百步　池长六十步　阔二十五　　步,立天元一为内池斜加入　　倍至步三十五得□丨为外圆　　径以自之又三之得□□□为　　四叚圆积也内减四之见积二　　万四千步得下□□□为四个池积寄左乃置内池和八十五步以自之得□为四积一较幂于头再立天元内池斜以自之得【元○】丨为二池积一较幂以减于头位得□○丨为二池积也又倍之得□○□亦为四池积与左相消得□□□平方开得六十五步为内池斜加倍至步即圆径也径自之又三之四而一内减去田积余实以和步为从一虚隅开平方见阔也依条叚求之四之积步内加两叚和步幂却减十二叚至步幂为实十二之至步为从五步常法　　义曰所加两个和　　幂该八积二较幂　　数内元有四虚池　　外有四积二较幂其实只是添了两个池斜幂也于四圆积内除従步占外元有三个方今又加入两个池斜幂共得五步故五为常法　　,,,,,,
益古演段,益古演段卷中,第三十七问,今有圆田一叚中心有直池水占之外计地九千一百二十步只云従外田楞通内池斜一百一十六步半其内池长阔共相和得一百二十七步问三事各多少,,,圆田径一百二十步池长一百一十二步　　阔一十五步,立天元一为角斜加通步　　一百一十六步半□步丨为圆　　径以自之得□□丨为圆径幂　　以三之得□□□为四叚圆田　　也内减四之见积三万六千四百八十步得□步□□为四叚内池积寄左再立天元角斜以减通步得□步丨为内池斜以自乘得□步□丨为二积一较幂于头又列池和步以自乘得□内减头位余得□【元】□丨为二池积也倍之得下□步□□亦为四池积与左相消得□步□□平方开之得三步半为角斜也加通步为圆径　　依条叚求之四之积步内加两叚和步幂却减五个通步幂余为实二之通步为从五步为常法　　义曰两个和幂内虚了四池只是两个池斜幂今将两个池斜幂减于两个通步幂止有二甲二乙所占之地今又将二甲二乙及三叚通步幂并以减于四之见积外实在两个通步从五个方也　　,,,,,,
益古演段,益古演段卷中,第三十八问,今有水旱田各一叚共计积二千六百二十五步只云水田长阔共一百步其旱地阔不及长三十五步而不及水地阔十步问水旱地长阔各若干,,,水地长七十五步　阔二十五步　旱地长　　五十步　阔一十五步,立天元一为旱地阔加旱　　阔不及水阔一十步得□丨为　　水地阔以减水田长阔共一百　　步得□丨为水田长也以水田长阔相乘得□□丨为水田积扵头再置天元旱地阔加不及三十五步得□【兀丨】为旱田长也以天元乘之得【太○】□丨为旱田积也加入头位得□□为一叚如积寄左然后列真积二千六百二十五步与左相消得□□下法上实如法得一十五步为旱田阔也加阔不及长三十五步为旱田长也又扵旱阔内加不及水地阔一十步为水地阔也以水地阔减于水田长阔一百步余为水田长也　　依条叚求之以水田共步乘二阔差于头位以二阔差幂减头位得数复以减于田积为实列水田共步加入旱地长阔差内却减两个二阔差为法　　义曰其水田阔二十五步为法内元多一个水旱二阔差数又积步内减了一叚旱阔为长二阔差为平底直积是又虚了一个水旱二阔差数故于法内减去两个阔差也　　按此条圗与义不合盖写之误也今仍存旧式另拟图义扵后以明之　　义曰水田长阔共步乘二阔差　　内减差幂即附水田周一磬折　　积也以减共积余同旱阔之两　　长方共积为实其水田长阔比原数各减一阔差扵此长阔和内加旱田长阔较即两长方之共长故为法即得旱田阔也　　,,,,,,
